timestamp,machine_id,temperature,humidity,vibration,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,hour,day_of_week,month,shift,machine_type,machine_age,operator_id,material_type,cycle_time,days_since_last_maintenance
2024-12-06 22:37:42.257871,5,28.974537828447634,61.807108761487115,0.24030414194027339,40.57766515154201,109.68298534855043,-124.19779257094117,7.402692392960391,-2.8097331718779754,-0.5006413208580269,22,4,12,Evening,TypeB,14,OP_4,Composite,98.43173380735468,20
2024-12-07 01:05:22.872491,9,21.797495568195,36.027296035766724,0.17755204666726707,-12.43772517788527,39.578349201502235,-27.610011817612857,4.724857669216725,3.882254304239167,-4.835534349098668,1,5,12,Night,TypeB,9,OP_5,Plastic,189.83400453935582,26
2024-12-06 23:02:06.642768,8,31.301752526005814,42.540970950440105,0.14060362910733523,-9.893700512244939,31.564588576966692,-4.001128068338991,-2.649437008144541,-3.1807808415826115,-1.0412192393970217,23,4,12,Evening,TypeB,7,OP_5,Aluminum,151.73785570000234,29
2024-12-07 01:47:02.821539,7,11.54041506377115,39.03707392070049,0.13163735014711242,9.597068797652332,-52.76964615954417,-33.56771224118245,-1.3919607782838512,0.4427476898997542,-0.9719591801969919,1,5,12,Night,TypeA,2,OP_5,Composite,99.39852927852353,1
2024-12-07 03:20:01.454056,7,29.09710951966324,46.40739372568912,0.4245187778484779,25.418167344217313,34.42220540610649,-46.896804560340556,-3.470178881342168,5.965961369562055,2.9447681494274525,3,5,12,Night,TypeA,2,OP_2,Copper,85.24702025534911,26
2024-12-07 04:26:29.048534,1,18.11907497946954,58.224373663379865,0.11343325954831672,-48.60835893410923,33.501755973945755,32.05523069606827,-1.9692868413502702,0.4316753092833623,-3.259103903413992,4,5,12,Night,TypeA,10,OP_5,Plastic,132.04883543451197,14
2024-12-06 23:16:48.334213,3,66.92831296633418,37.85648030148522,1.0086543610860452,-13.78775271563019,18.55988905734486,70.38712031177836,-3.155721534093019,-0.04490480401292438,4.575135852094771,23,4,12,Evening,TypeB,13,OP_5,Composite,144.7827024442555,13
2024-12-06 23:37:19.971089,8,28.16422789174242,41.83099570368774,0.154009254544341,19.683314309715698,-29.166691771099824,34.56933080847806,-4.202688826242898,0.5027206691880005,1.8417207981101749,23,4,12,Evening,TypeB,7,OP_1,Steel,177.28658889051118,27
2024-12-06 23:33:31.507801,8,34.41038382305818,48.10802108726287,0.26289306540038127,17.5495573361312,-15.782952652361464,73.81094746456077,-0.41015192517316335,-1.5935485486285121,2.5682745794719546,23,4,12,Evening,TypeB,7,OP_2,Aluminum,131.87355543884567,20
2024-12-07 00:12:53.265933,8,12.1300895446256,46.0148350457352,0.10993326061961707,51.8366347268629,21.601965470600845,-50.95468346831965,-8.70895933013513,2.1053799769806827,-3.5910061764858754,0,5,12,Night,TypeB,7,OP_1,Composite,145.41898311007782,15
2024-12-06 22:48:43.233436,2,20.41137046077111,38.880382958113955,0.11842219083059013,-36.66876816140636,68.97499345631111,-6.682795019771056,3.9980416610039553,-5.3996032764405255,-7.940545760072749,22,4,12,Evening,TypeB,7,OP_5,Copper,111.29651368724517,3
2024-12-06 22:49:31.730719,9,22.3214520758279,41.349375594357404,0.1703629177221335,-33.17477088285024,-11.058095182540761,-5.108805191846886,-4.769657334516141,-0.08751967044784169,6.552220168870057,22,4,12,Evening,TypeB,9,OP_5,Copper,96.42961544853188,3
2024-12-06 22:57:34.020314,3,31.004343640091708,57.62549068386804,0.1268987827682063,50.491510364181316,22.316167235799558,-90.18243274608864,-5.0082654002127205,1.917861136764756,-0.42009641473593284,22,4,12,Evening,TypeB,13,OP_4,Composite,119.37833087696566,3
2024-12-06 23:45:19.702939,5,27.02222931689225,46.589057722419184,0.19266415489141334,8.567593276366729,64.13329430611505,40.340005545129095,12.428196061002183,-7.661884460176326,4.201709114037274,23,4,12,Evening,TypeB,14,OP_2,Composite,92.85965137214839,29
2024-12-06 23:57:09.353617,5,18.8647442782604,58.12769896958205,0.09468079540820605,28.78810461795227,-38.308736779269545,-31.885162259910576,-4.999748637973675,-0.9912093889441304,-1.627880137341944,23,4,12,Evening,TypeB,14,OP_5,Composite,149.58181553423412,1
2024-12-07 01:26:37.568592,2,12.282498543436237,56.12315540041789,0.13161631500746776,8.399588470230599,29.511251308672342,42.318050996764605,5.176719697102666,6.581538443046205,-5.525347793707221,1,5,12,Night,TypeB,7,OP_3,Aluminum,81.23087499135363,9
2024-12-06 23:01:59.930818,0,46.64051835344359,57.400818204164516,0.7172843210063122,-51.67157418778496,58.285940615056745,43.2697149674569,-0.6360275348720128,5.660571363202266,-3.828616272485977,23,4,12,Evening,TypeC,11,OP_1,Plastic,138.6926176146435,28
2024-12-06 23:51:36.872467,5,26.410388177265077,43.31220693596026,0.15065540983789522,-57.20820007190729,9.524331009558498,-63.640927772589336,5.392007172047617,-0.28515407137339904,4.645922552570023,23,4,12,Evening,TypeB,14,OP_4,Copper,142.7227376183587,5
2024-12-06 23:39:58.048438,2,28.29617811405423,33.08469341384244,0.14739020851511175,-10.699464944734851,5.941747302464517,2.1115736503250897,5.325535417125893,10.295673580017537,0.8761501551571635,23,4,12,Evening,TypeB,7,OP_3,Composite,83.33232358537327,16
2024-12-06 23:21:01.039801,7,35.103384518513494,61.164353551542746,0.3547294759316058,79.9474170324355,57.03601536171964,11.727591173592483,8.260545083048797,3.9992360104088225,9.969261406474711,23,4,12,Evening,TypeA,2,OP_3,Composite,167.99500915155178,13
2024-12-07 03:38:42.480912,9,18.19717925830795,55.61682244663957,0.10924718269706038,34.854423127640885,-23.183729464526493,35.07432922772505,1.6497386746497642,2.021354154922874,-4.416860240102381,3,5,12,Night,TypeB,9,OP_2,Steel,103.70512931420919,12
2024-12-06 23:31:13.778748,2,29.264134952815333,50.75168395229131,0.1237247105846319,-31.763278575955532,77.94223219261465,-32.443327261278185,3.344731259085241,-5.7344778138341574,1.1433219951357663,23,4,12,Evening,TypeB,7,OP_3,Steel,173.7745252145724,20
2024-12-06 22:43:40.304731,0,15.873238029362975,56.73006533518108,0.13515940289177794,-46.61552501868069,-34.0601071251698,-3.9199771888691624,1.5585443749696388,-6.622162952841552,2.2479567071388926,22,4,12,Evening,TypeC,11,OP_4,Plastic,139.04373688233892,3
2024-12-07 00:49:22.123798,4,9.691355363748762,37.24408637879671,0.2963586930665604,-9.851393347035762,80.90296076472761,66.06439996113924,-2.263013217475086,2.7281487995561395,-5.0790302899284665,0,5,12,Night,TypeB,5,OP_1,Copper,52.065829468648175,8
2024-12-06 23:29:28.181897,3,24.027489882928958,61.64811572581732,0.13138726446944754,-9.501385644294578,83.26830597574248,3.5361361250432877,2.621514003599163,1.8299167448051197,-0.6418332734996374,23,4,12,Evening,TypeB,13,OP_4,Steel,119.73061089033445,11
2024-12-07 02:04:11.751892,3,14.806100093954214,68.6965028875662,0.15949838351112267,109.59018803735756,-4.424663531742487,16.1036949310204,3.448710996137108,6.711420276840948,-1.5959139319017508,2,5,12,Night,TypeB,13,OP_5,Plastic,154.50276959460146,29
2024-12-06 23:41:04.726499,6,12.27477224208582,52.85971128041364,0.19906251863614,60.665371636609045,60.77643318828565,-39.556526041097825,-4.499292271222444,0.3108577632631871,-2.6859373046027897,23,4,12,Evening,TypeB,4,OP_5,Plastic,125.95550316932965,17
2024-12-06 22:38:06.305136,9,21.638618526860597,63.19640239862653,0.1314389099070528,43.773700926110045,-137.10729996596805,100.45671625316106,4.4819904629349665,-2.565135702796146,-0.528452112783723,22,4,12,Evening,TypeB,9,OP_2,Plastic,124.03169152025457,1
2024-12-06 22:36:52.756063,1,41.68603864455042,17.65590336250395,0.2391151045290879,-109.93838053004575,-84.74849941367204,28.19971448293278,3.695094295724117,3.0713244778916895,3.0676090027532132,22,4,12,Evening,TypeA,10,OP_3,Aluminum,98.16374120352334,25
2024-12-07 00:34:37.725243,5,30.191824181366876,40.767620690435734,0.1603673988522904,-10.816325442459384,7.139164068029704,3.731565136864822,5.1600432316656395,0.3842873060599885,4.095478212524283,0,5,12,Night,TypeB,14,OP_1,Steel,137.40260665898953,28
2024-12-07 02:01:55.541428,8,20.750283046068716,59.288116925359496,0.2509965051557315,20.8342809239388,63.70681924964219,-84.62841324240563,-4.11470226645166,-1.850719860534795,-1.4314066655099085,2,5,12,Night,TypeB,7,OP_2,Plastic,122.97106334133927,23
2024-12-07 02:27:47.620841,1,45.44410110839658,40.4754109348981,0.5659674919854023,-36.317157158675215,31.090300586500092,57.98353474888523,-5.024063532732594,-6.294533982071613,5.197146049169104,2,5,12,Night,TypeA,10,OP_4,Aluminum,174.04801761829634,23
2024-12-06 23:39:02.273772,9,22.407785517136325,33.36361642988773,0.14961029724352,73.65937568651329,11.740666287809336,45.43609159113169,-7.60108773201063,8.295253336434232,7.219225098585427,23,4,12,Evening,TypeB,9,OP_4,Composite,86.94070540992135,12
2024-12-07 01:22:42.084999,0,20.053513793262354,55.45155245831743,0.08717505620432593,25.689463930430534,76.09407347135978,38.49540365844864,-2.4181806613401386,1.2134227495369116,3.4736005826648864,1,5,12,Night,TypeC,11,OP_2,Steel,175.972132120307,8
2024-12-07 01:03:58.923402,8,48.407613392581695,52.157710612122195,0.4953783044104252,63.71301775598368,-12.93140076158002,-40.82471603988579,2.88647995576441,2.161486634025995,1.293711724355,1,5,12,Night,TypeB,7,OP_4,Aluminum,180.2591950360304,23
2024-12-07 03:26:26.505685,1,15.334805378265798,52.7020777642838,0.08582073429932281,3.0082378540516532,-55.471878605345104,-26.2328389612845,1.4146525783909962,-7.901689836430363,3.759920658889852,3,5,12,Night,TypeA,10,OP_4,Copper,117.86678709157518,17
2024-12-07 04:17:49.218271,1,20.92649084352636,54.577957782104974,0.14737509529203788,24.60602477874222,-93.34480544398691,74.98954944314896,-7.271120049938484,11.365157763815802,-5.045884865231127,4,5,12,Night,TypeA,10,OP_3,Copper,104.67129998894242,8
2024-12-06 23:18:11.595879,5,22.410229002378642,45.608494958421296,0.14377387035761974,-77.5593071003874,23.737911622462136,63.470490427364524,2.295139774778488,-0.7008670312776499,4.874040595342259,23,4,12,Evening,TypeB,14,OP_4,Plastic,102.80793139913538,3
2024-12-06 23:04:17.789003,8,24.914896467764542,64.37783735856226,0.14231658262041919,11.53806495408367,122.91454729553028,-17.46868215297422,-1.8522940845161275,0.46363019376768566,-0.2019179784282671,23,4,12,Evening,TypeB,7,OP_4,Aluminum,125.25054974126029,0
2024-12-06 22:46:52.166392,0,23.922602429482552,47.62078896784562,0.08585919442894918,31.956263923238687,-38.000687864746645,-73.56485966612638,-2.8174775907118117,5.2721650110377265,4.767443865742339,22,4,12,Evening,TypeC,11,OP_1,Copper,59.286932850508464,7
2024-12-07 05:12:29.313048,5,19.431888715809254,69.99220314702264,0.11578484338829181,-52.327682051118906,-78.79398208796371,44.794183682526004,-0.4554407187191243,6.227269909570106,-6.8896139317735186,5,5,12,Night,TypeB,14,OP_2,Plastic,87.13483130891223,13
2024-12-07 01:03:57.457339,1,15.905350500290766,47.3110845077311,0.10112758434589211,-51.29536553489943,-12.553128141036812,-40.864855228951505,-3.986777650291649,-7.474619664528214,-9.835524751873795,1,5,12,Night,TypeA,10,OP_4,Aluminum,131.86230641851648,23
2024-12-07 00:33:56.609235,7,5.816358699678123,42.11768299782976,0.0948012321348026,109.4713081109683,-47.35356450398937,4.35842339662419,-3.046576941680716,-7.525157559584309,-1.6770649712043593,0,5,12,Night,TypeA,2,OP_2,Steel,161.48608498049936,7
2024-12-07 00:33:00.426940,9,16.269569074224446,59.181037612665094,0.14296129206940714,0.6456885865793427,-6.100476642565489,74.15097084747127,0.6710167599392386,-4.134129471473827,-5.73843410630508,0,5,12,Night,TypeB,9,OP_5,Plastic,149.08619447764764,23
2024-12-06 23:16:53.304975,6,17.94076176730985,48.83795055421752,0.12621895692309684,-10.25617071598473,23.556931133671057,-30.359230170542983,1.2107073525374923,-15.125144809120311,-0.12935422391545703,23,4,12,Evening,TypeB,4,OP_3,Composite,149.08546609499479,5
2024-12-07 01:06:46.951013,4,28.302743211326145,42.77198367276847,0.2886775248857035,-2.200324463062262,67.86807137989717,24.67543880084031,-1.1516772919027465,-1.466162064254305,7.789487186298216,1,5,12,Night,TypeB,5,OP_5,Copper,111.0070840998891,7
2024-12-07 02:35:58.827871,2,18.653459953191284,73.28709008441953,0.10611490167777593,-0.41985187021441495,-63.31946706375948,-40.984522580928086,-4.278590564062801,-0.1674686716566494,-2.689524013825787,2,5,12,Night,TypeB,7,OP_4,Steel,147.66101133567258,28
2024-12-06 22:54:50.402624,9,19.566711493747864,38.801074002836884,0.13250152206286547,56.10645575576918,-28.302950239442065,55.47665204381064,-5.601444775904922,-4.94224210854675,-7.9389582276290485,22,4,12,Evening,TypeB,9,OP_2,Steel,103.62221878414348,18
2024-12-07 03:00:55.863689,0,12.800929540333355,56.8588450800294,0.07637010105154363,3.682553908219962,21.658398304602343,-23.093172161274314,2.2553325381837452,-0.6146907950633196,-3.370756286824816,3,5,12,Night,TypeC,11,OP_3,Plastic,74.29434380904574,25
2024-12-06 23:43:01.393574,6,34.62288181441326,40.52297847835367,0.37130989332504905,15.057710342885397,-63.82207251610953,-129.0279995734628,2.672316146394855,1.5002711867493006,-3.327056950487072,23,4,12,Evening,TypeB,4,OP_1,Plastic,72.30411233780488,4
2024-12-06 22:39:03.123884,6,31.09081962224772,53.56931354807701,0.12371230407435861,-23.214827359305694,-18.251377222541667,-27.541068636575293,0.42901286490316615,1.9319305648521854,6.474480981984856,22,4,12,Evening,TypeB,4,OP_2,Steel,140.06466699842576,17
2024-12-07 00:19:17.881839,5,20.57142928552522,45.33536664071476,0.11226495142067316,68.97187179172343,-92.81890502252502,47.31377547740151,-8.932921091992872,1.6309348372610382,-0.9104586688251901,0,5,12,Night,TypeB,14,OP_2,Aluminum,91.3952882754095,7
2024-12-07 01:41:52.825510,8,19.293540804729105,44.229681416809605,0.2319031375202289,-20.429040564811984,132.52499231602752,18.84756134115247,-5.94344894927997,-1.5155232310990028,-5.922374684552479,1,5,12,Night,TypeB,7,OP_2,Aluminum,140.5302186870952,28
2024-12-06 23:13:56.390523,2,22.703084499375656,56.85284860078714,0.1361932030254749,-20.19668790111308,74.84079508241219,-14.524814138726807,1.6375816528720017,-3.9828940405869555,-3.545839567420057,23,4,12,Evening,TypeB,7,OP_2,Aluminum,152.27204463770187,5
2024-12-07 01:13:32.926855,5,28.61726282170993,47.219958546505744,0.11950534073537675,-8.19551978533978,48.18430555660409,-37.664552173495665,0.5334344755884071,-1.753121548610441,8.756022729096252,1,5,12,Night,TypeB,14,OP_4,Aluminum,138.8543906119414,15
2024-12-07 01:53:50.311179,1,18.732277222237535,37.18635863861205,0.14620416562513291,-52.77227136980274,38.79199229112687,48.705378597991285,4.068402012291992,-0.5028220596792712,-9.946895019094416,1,5,12,Night,TypeA,10,OP_3,Composite,60.19010307142409,27
2024-12-07 00:35:43.527192,6,8.702976146009057,49.24400977289304,0.10214801891181043,84.53969386158,-98.75570475225771,61.80638521072436,-6.125197911754265,-3.9116206248550367,1.9852062101103365,0,5,12,Night,TypeB,4,OP_1,Copper,54.77429333422093,1
2024-12-06 23:22:40.349391,7,21.149920375624657,48.508593608568525,0.12799113746863175,-8.140730228756459,63.40846387473821,-1.2831485577570083,5.296574764405094,4.003431255170171,-7.756502591615554,23,4,12,Evening,TypeA,2,OP_4,Steel,82.9961035761846,28
2024-12-07 00:26:09.469916,2,22.200251646516204,39.53595258512847,0.12770385043630322,-10.135475078825507,64.20913359482662,30.183414296662512,-1.3896727865062266,-1.322408855940704,-0.5085768399025261,0,5,12,Night,TypeB,7,OP_1,Copper,103.71682522002739,7
2024-12-06 23:02:49.027700,2,26.208970393137133,39.31968169676705,0.10872792091979236,22.073589264724276,-30.88772052662777,-33.16033114986547,-4.034060170246244,-1.959216875617631,-5.348213426099566,23,4,12,Evening,TypeB,7,OP_1,Composite,142.964525424695,18
2024-12-06 23:48:41.590540,9,21.70130636801692,41.58702872470583,0.0717717388661241,-32.06945782020585,-76.68578154112637,15.639992159641873,0.9829272673286751,8.582441775191247,5.397194065794385,23,4,12,Evening,TypeB,9,OP_1,Aluminum,141.51092852916383,23
2024-12-06 22:38:00.242773,6,59.51442128510614,57.69035381172435,0.8451215515711872,7.834885262677373,-8.47256048349366,13.35788851929019,-5.197065022450133,-6.301285476450795,0.5687380115664883,22,4,12,Evening,TypeB,4,OP_5,Plastic,108.21150428768634,7
2024-12-07 01:35:57.400195,2,25.550245889029497,41.11752672496566,0.1969486609014261,-18.329786926262358,117.18474167100848,74.54992494464359,-1.8197552111668043,4.341351796563563,4.951476017566011,1,5,12,Night,TypeB,7,OP_3,Copper,124.10467636461297,20
2024-12-07 02:41:20.243128,9,15.984262663548328,53.540748243508595,0.10422297539482367,26.294696369761862,-3.7508449430652027,-123.31658154962987,8.00447960049156,7.885156558261487,-3.258913382950146,2,5,12,Night,TypeB,9,OP_3,Composite,137.02852162057647,11
2024-12-06 22:48:58.432543,4,23.690144328255304,36.2230898472351,0.13518969944418532,-16.453480803743812,8.291878444520163,125.34767325651426,-5.755036302361564,-5.462559759590198,3.008698355608291,22,4,12,Evening,TypeB,5,OP_1,Composite,185.40646111472722,9
2024-12-06 23:20:13.779017,4,24.886701668722807,49.62741370068048,0.17528585350854003,89.09040693284005,0.8781872833284607,5.264576087777353,-2.606275071709376,1.030046736999691,8.395003953565043,23,4,12,Evening,TypeB,5,OP_2,Steel,113.55664015034266,16
2024-12-06 23:24:20.475628,1,25.245727863287716,54.22568313654223,0.12118295753079973,25.892931101470325,57.16082934675888,-41.16714129795924,-4.5156760818940045,4.023643713833965,-3.051665393001689,23,4,12,Evening,TypeA,10,OP_4,Composite,92.66243219954728,2
2024-12-07 01:14:29.609629,7,20.444934077566117,43.05395017058596,0.2710674428765242,-34.09029174196899,39.35740780609597,15.285842460469972,-7.506512369477857,-4.765510906431216,-1.5903794499825965,1,5,12,Night,TypeA,2,OP_5,Aluminum,76.3284592293627,23
2024-12-06 23:33:07.312405,7,20.683954969329648,57.662495141666795,0.14495138743757338,-21.107399107679882,-16.728410936490246,57.55258822150285,1.3459849238153239,-4.163374230740446,0.6359413204761131,23,4,12,Evening,TypeA,2,OP_3,Copper,134.2067933089576,19
2024-12-07 02:57:47.268844,6,32.3455311940926,55.74932215715866,0.3788825411183061,11.184994123548455,-55.18724348839134,35.51601051946178,1.9270775683792938,3.3108336734419694,-1.045438482343976,2,5,12,Night,TypeB,4,OP_1,Copper,97.84706676643617,4
2024-12-06 23:34:17.023476,8,26.21897445028391,53.749640492190466,0.1481557331583769,-122.31580133563202,9.211395694029841,17.382851865674155,-6.694241286887085,-5.7601253035705815,-2.365173654104003,23,4,12,Evening,TypeB,7,OP_3,Copper,122.53138297604737,5
2024-12-06 23:04:34.050223,9,18.045407820760325,35.952983213278486,0.12290791528470538,19.881463755596403,-27.892552268701582,116.59653065583852,-3.2999443297409545,0.20065833294830376,-7.819325137348634,23,4,12,Evening,TypeB,9,OP_3,Plastic,68.98346770673831,4
2024-12-06 22:37:14.478564,3,37.68592306645839,35.525572955914306,0.32063797435129904,98.29151451392964,-102.53836731738689,30.74559271756491,1.7179523895445952,-2.1324200107424645,-6.847718032674356,22,4,12,Evening,TypeB,13,OP_3,Composite,154.22343987902735,5
2024-12-07 02:36:12.517962,5,14.12425596472106,60.2612602478479,0.1655101637678769,31.500395512063488,92.43316924990646,-13.854894529006264,2.2295808327702273,3.6411164451623197,-0.010236754118725211,2,5,12,Night,TypeB,14,OP_5,Aluminum,144.60301702949678,22
2024-12-07 01:27:21.106719,9,27.393230360249788,30.999403949372542,0.32335821024344424,29.085632768911623,-61.99187613962008,-25.643787787677972,6.682653615545436,0.5248299187409656,1.6154818902922763,1,5,12,Night,TypeB,9,OP_3,Aluminum,129.0303878879063,24
2024-12-06 23:33:16.349073,2,23.946044892703792,51.305106773302676,0.10531874234812223,72.53348955235737,-6.001742258322083,49.62105115493169,2.0646324868688923,-9.847502654293507,1.464027614086508,23,4,12,Evening,TypeB,7,OP_2,Aluminum,81.66463728251478,5
2024-12-06 23:32:52.493445,9,19.357989708953507,57.23043599962205,0.1512602024702108,-15.17663818151387,-34.90223331180017,-33.27524592498833,8.636818303450053,-0.05042152048817641,8.228097728661703,23,4,12,Evening,TypeB,9,OP_5,Copper,64.15428502397585,15
2024-12-06 23:49:54.800776,0,18.41539542809503,56.84253763991224,0.10215862027127058,29.61939973472542,29.89602061864228,58.7071655810159,5.326173165807102,-1.0747640076263987,-1.9533393181810397,23,4,12,Evening,TypeC,11,OP_1,Copper,122.59991303042975,1
2024-12-07 02:06:56.760483,2,19.180986651939588,37.4232957647339,0.13012910511452827,-70.10852002647451,-51.965413007998116,-55.0191412575903,1.2357512826671846,-15.378892414733123,-1.1147963142912642,2,5,12,Night,TypeB,7,OP_2,Steel,128.38484399926384,26
2024-12-06 23:23:53.898636,2,36.921689679960124,41.22207554256068,0.39607725036440455,0.8526599010803255,49.64176773788925,-55.166007644724566,4.778165003437215,6.991303215677089,-1.7572293779242645,23,4,12,Evening,TypeB,7,OP_4,Copper,153.86103482932577,0
2024-12-06 22:36:23.448994,2,20.635834734894164,39.61541849778318,0.14834871665623423,-101.47090974389059,9.459576731886445,67.77565991150468,0.9993717894863723,5.81888667674349,-4.592729355218205,22,4,12,Evening,TypeB,7,OP_4,Composite,108.21354404382504,22
2024-12-07 03:18:01.587922,8,37.73714065413602,50.121296116705366,0.33963968174575265,-45.218779706744606,14.696112292731156,-41.9126563008132,9.134015009737075,-8.996604067293317,-0.9647193186314003,3,5,12,Night,TypeB,7,OP_2,Composite,70.55176245326024,5
2024-12-07 01:43:16.154697,2,21.579284253822713,66.83610676286355,0.15137747446427133,-27.248773580703446,85.3426741669407,-6.116821881749026,-9.091822704322745,-3.099246766386125,2.9631271651431583,1,5,12,Night,TypeB,7,OP_1,Plastic,84.30741911425734,15
2024-12-07 02:50:17.809999,2,17.81540079437894,32.58085028109471,0.12364749975000604,34.881475327297814,18.846219621767027,57.36952488201415,-7.635853580064743,-2.9461433214383352,-6.516194806411385,2,5,12,Night,TypeB,7,OP_2,Composite,109.72168957447018,11
2024-12-07 02:32:54.843690,7,25.380362621908496,58.78919060287885,0.2508356873094393,-12.112358506836914,-50.07303065723468,-27.574063333528777,-3.628542259788357,5.474336662678246,-5.318296060489002,2,5,12,Night,TypeA,2,OP_2,Steel,148.2443490017625,20
2024-12-07 04:06:13.601198,7,38.84195341912316,48.78277481585452,0.5195193063958443,116.39162028211358,17.646229635061548,16.961805350968852,1.1783360785376664,7.298453554182494,2.5345413355790587,4,5,12,Night,TypeA,2,OP_2,Copper,115.75413422065768,21
2024-12-06 22:37:28.703643,8,13.962162870241224,50.59557936136703,0.14879529159296043,-58.51310767027195,2.6221084336705704,57.85505606040056,-8.553189561463581,-1.1200315358694266,-6.919525469522397,22,4,12,Evening,TypeB,7,OP_2,Copper,117.10691851448694,7
2024-12-06 23:35:23.817193,6,20.688128085515363,58.89481786384853,0.11044340518426482,23.70891333721056,-1.0065645157311678,1.235603488180331,2.515901489392287,-1.7000211991739989,-1.7999119753132993,23,4,12,Evening,TypeB,4,OP_4,Composite,95.89640311711062,24
2024-12-07 03:06:57.441990,9,8.984102938246751,57.82586046825463,0.09363333050193255,0.21130880951261577,-7.534462987081386,35.63595034786729,-1.48725148174367,-3.730266788226105,-3.4565071611096294,3,5,12,Night,TypeB,9,OP_4,Composite,123.71404368094814,9
2024-12-07 00:53:20.015951,8,20.356244386353595,57.652688052956705,0.13476780186350212,-74.1072544648781,-7.079030611322742,-60.6784575638738,4.040072396708493,9.374745610694921,-3.8430386336234914,0,5,12,Night,TypeB,7,OP_1,Steel,159.45341034562523,6
2024-12-06 23:22:00.212623,0,39.74651172518605,65.80092143555251,0.3717473523984023,40.17358645454833,-98.68281711096668,30.586540749159997,-1.7851129038386815,-5.347811382289591,-3.4979604407589697,23,4,12,Evening,TypeC,11,OP_5,Plastic,92.89148012278804,12
2024-12-06 22:37:22.224779,8,20.324368647187278,69.74728741208264,0.14765792185402749,-14.224278233497675,58.1772255136175,-7.727183580180322,-2.508252518370681,-11.153173127027792,0.9364147985934513,22,4,12,Evening,TypeB,7,OP_3,Composite,117.19028544796146,18
2024-12-07 00:15:20.866669,3,16.56160069926293,48.09974768656179,0.10169407668422657,-21.060587475086347,25.663452529623854,-87.5091312083618,-4.504265625584926,3.097312605559845,2.175108215903794,0,5,12,Night,TypeB,13,OP_5,Aluminum,124.663226722123,18
2024-12-07 02:47:39.857852,4,7.441134249516036,38.455473801865985,0.09235416094207338,23.859562471010484,-10.959208597181396,39.02221734162619,-4.376083307870157,2.261088198287772,0.4291920252746647,2,5,12,Night,TypeB,5,OP_5,Aluminum,119.06396495960728,11
